num_caracteres,num_palavras,num_paragrafos,tamanho_medio_paragrafos,palavras_unicas,repeticao_palavras,tamanho_medio_palavras,erros_ortograficos,erros_gramaticais,erros_concordancia,nota
1322,213,5,263.6,146,1.4589041095890412,5.2018779342723,7,13,0,0.5
2643,434,5,527.8,262,1.6564885496183206,5.089861751152074,7,9,0,1.0
1253,198,5,249.8,138,1.434782608695652,5.3232323232323235,6,6,0,1.5
1678,286,4,418.75,192,1.4895833333333333,4.863636363636363,6,3,0,1.0
1454,249,4,362.75,167,1.4910179640718564,4.843373493975903,6,3,0,1.0
1793,297,3,597.0,195,1.523076923076923,5.033670033670034,6,3,0,1.0
921,154,4,229.5,115,1.3391304347826087,4.987012987012987,7,4,0,0.5
1680,273,4,419.25,186,1.467741935483871,5.157509157509158,6,0,0,1.0
2318,379,4,578.75,239,1.5857740585774058,5.118733509234828,15,4,0,2.0
1788,311,3,595.3333333333334,191,1.6282722513089005,4.7491961414791,4,10,0,0.5
1140,192,3,379.3333333333333,133,1.443609022556391,4.932291666666667,0,1,0,0.5
2255,354,6,375.0,234,1.5128205128205128,5.367231638418079,18,8,0,1.5
2231,387,4,557.0,229,1.6899563318777293,4.767441860465116,10,4,0,2.0
2089,346,4,521.5,223,1.5515695067264574,5.040462427745664,8,11,0,1.5
1057,176,4,263.5,122,1.4426229508196722,5.005681818181818,7,5,0,0.5
979,167,5,195.0,121,1.3801652892561984,4.8562874251497,6,19,0,0.5
1263,210,4,315.0,139,1.5107913669064748,5.019047619047619,3,9,0,1.5
1648,275,4,411.25,190,1.4473684210526316,4.992727272727273,9,4,0,1.5
1363,226,4,340.0,142,1.591549295774648,5.035398230088496,6,5,0,1.0
1478,226,4,368.75,157,1.4394904458598725,5.539823008849558,9,5,0,1.5
1539,215,4,384.0,162,1.3271604938271604,6.148837209302326,11,5,0,0.0
1092,199,4,272.25,127,1.5669291338582678,4.4874371859296485,0,5,0,1.0
1678,296,4,418.75,177,1.6723163841807909,4.672297297297297,0,0,0,1.0
1506,220,5,300.4,155,1.4193548387096775,5.85,7,4,0,1.0
1933,317,5,385.8,211,1.5023696682464456,5.097791798107256,4,7,0,1.5
1578,249,4,393.75,178,1.398876404494382,5.341365461847389,7,6,0,0.5
1797,306,5,358.6,189,1.619047619047619,4.869281045751634,4,7,0,1.0
1428,230,4,356.25,149,1.5436241610738255,5.21304347826087,3,6,0,1.0
922,156,4,229.75,101,1.5445544554455446,4.910256410256411,2,15,0,0.5
1363,246,4,340.0,152,1.618421052631579,4.540650406504065,5,7,0,0.5
1060,172,4,264.25,118,1.4576271186440677,5.1686046511627906,3,5,0,10.0
2527,398,4,631.0,228,1.7456140350877194,5.349246231155779,5,6,0,1.5
826,127,4,205.75,98,1.2959183673469388,5.503937007874016,7,6,0,0.5
1566,248,4,390.75,152,1.631578947368421,5.314516129032258,6,1,0,1.0
1179,201,4,294.0,132,1.5227272727272727,4.870646766169155,2,3,0,1.0
1167,185,4,291.0,119,1.5546218487394958,5.291891891891892,7,7,0,1.0
1635,282,3,544.3333333333334,166,1.6987951807228916,4.801418439716312,4,0,0,2.0
965,167,3,321.0,109,1.5321100917431192,4.778443113772455,3,6,0,0.5
1539,252,4,384.0,163,1.5460122699386503,5.103174603174603,4,3,0,1.0
1744,285,4,435.25,177,1.6101694915254237,5.12280701754386,8,5,0,1.0
1536,271,4,383.25,162,1.6728395061728396,4.6642066420664205,2,6,0,0.5
2228,356,4,556.25,229,1.554585152838428,5.252808988764045,6,8,0,1.0
1572,255,5,313.6,164,1.5548780487804879,5.1686274509803924,5,7,0,1.5
2297,371,4,573.5,247,1.5020242914979758,5.180592991913747,19,14,0,1.0
1954,307,4,487.75,192,1.5989583333333333,5.361563517915309,4,8,0,1.5
2004,315,5,400.0,195,1.6153846153846154,5.3619047619047615,10,4,0,1.0
1235,201,4,308.0,136,1.4779411764705883,5.144278606965174,4,9,0,1.0
2167,345,4,541.0,226,1.5265486725663717,5.284057971014493,16,13,0,1.5
1801,296,5,359.4,178,1.6629213483146068,5.087837837837838,3,7,0,1.5
1012,163,4,252.25,119,1.3697478991596639,5.214723926380368,4,2,0,1.0
1122,177,4,279.75,124,1.4274193548387097,5.344632768361582,4,3,0,1.0
1729,277,4,431.5,174,1.5919540229885059,5.245487364620939,0,5,0,1.0
1732,251,4,432.25,162,1.5493827160493827,5.900398406374502,4,5,0,1.0
1359,216,5,271.0,141,1.5319148936170213,5.291666666666667,8,5,0,0.5
1114,179,5,222.0,129,1.3875968992248062,5.229050279329609,1,5,0,0.5
2079,332,3,692.3333333333334,220,1.509090909090909,5.256024096385542,8,15,0,0.5
1756,290,4,438.25,175,1.6571428571428573,5.058620689655172,9,12,0,1.0
1414,220,5,282.0,158,1.3924050632911393,5.431818181818182,5,7,0,1.0
1379,225,4,344.0,156,1.4423076923076923,5.128888888888889,0,3,0,1.5
2550,426,4,636.75,267,1.595505617977528,4.988262910798122,20,6,0,2.0
2034,343,5,406.0,215,1.5953488372093023,4.927113702623907,13,2,0,1.0
1419,246,3,472.3333333333333,146,1.6849315068493151,4.772357723577236,5,11,0,0.5
2095,332,5,418.2,228,1.456140350877193,5.313253012048193,6,2,0,1.5
914,157,4,227.75,118,1.3305084745762712,4.821656050955414,3,3,0,1.0
1310,227,3,436.0,147,1.5442176870748299,4.770925110132159,3,8,0,0.5
1034,173,5,206.0,116,1.4913793103448276,4.982658959537572,2,7,0,0.5
944,160,5,188.0,119,1.3445378151260505,4.9,3,6,0,1.0
1028,174,4,256.25,116,1.5,4.913793103448276,5,4,0,1.0
965,160,4,240.5,126,1.2698412698412698,5.0375,7,5,0,1.0
1075,171,4,268.0,123,1.3902439024390243,5.280701754385965,9,6,0,0.5
1348,230,6,223.83333333333334,130,1.7692307692307692,4.860869565217391,6,12,0,0.5
2085,332,4,520.5,209,1.5885167464114833,5.280120481927711,9,7,0,1.5
743,123,4,185.0,88,1.3977272727272727,5.040650406504065,6,4,0,1.0
1023,170,5,203.8,126,1.3492063492063493,5.017647058823529,5,8,0,0.5
1090,169,5,217.2,126,1.3412698412698412,5.431952662721893,11,7,0,1.0
1257,190,4,313.5,148,1.2837837837837838,5.61578947368421,9,11,0,1.0
1015,170,6,168.33333333333334,118,1.4406779661016949,4.970588235294118,1,2,0,0.5
1612,281,5,321.6,165,1.7030303030303031,4.733096085409253,4,12,0,1.0
1733,270,4,432.5,181,1.4917127071823204,5.4148148148148145,7,4,0,1.5
981,171,3,326.3333333333333,121,1.4132231404958677,4.7368421052631575,5,9,0,0.5
1261,204,4,314.5,138,1.4782608695652173,5.181372549019608,3,7,0,1.0
1392,232,3,463.3333333333333,150,1.5466666666666666,5.004310344827586,8,9,0,0.0
1439,240,6,239.0,170,1.411764705882353,4.970833333333333,13,15,0,1.0
1115,165,4,278.0,119,1.3865546218487395,5.763636363636364,6,2,0,1.0
772,117,4,192.25,96,1.21875,5.598290598290598,2,1,0,0.5
1167,184,4,291.0,129,1.426356589147287,5.3478260869565215,8,11,0,0.5
2036,354,4,508.25,194,1.824742268041237,4.754237288135593,8,5,0,1.5
2134,325,5,426.0,209,1.555023923444976,5.569230769230769,3,1,0,1.5
1990,321,5,397.2,199,1.6130653266331658,5.190031152647975,9,18,0,0.5
1266,220,4,315.75,142,1.5492957746478873,4.759090909090909,3,2,0,1.0
1019,164,4,254.0,114,1.4385964912280702,5.213414634146342,9,4,0,0.5
1419,229,3,472.3333333333333,162,1.4135802469135803,5.192139737991266,6,3,0,1.0
2076,343,5,414.4,201,1.7064676616915422,5.055393586005831,6,1,0,1.5
1986,306,5,396.4,201,1.5223880597014925,5.490196078431373,10,4,0,2.0
656,103,4,163.25,75,1.3733333333333333,5.378640776699029,4,4,0,0.5
1787,299,9,197.66666666666666,197,1.517766497461929,4.969899665551839,17,22,0,0.0
1117,180,6,185.33333333333334,125,1.44,5.205555555555556,2,4,0,0.5
1872,283,5,373.6,203,1.3940886699507389,5.618374558303887,15,2,0,2.0
2137,379,5,426.6,219,1.730593607305936,4.635883905013193,17,18,0,1.0
1419,225,4,354.0,169,1.331360946745562,5.302222222222222,5,4,0,1.5
1408,237,3,468.6666666666667,164,1.4451219512195121,4.932489451476793,4,10,0,0.5
1201,191,3,399.6666666666667,143,1.3356643356643356,5.282722513089006,8,3,0,0.5
1658,269,3,552.0,163,1.6503067484662577,5.163568773234201,0,8,0,1.0
1998,299,5,398.8,188,1.5904255319148937,5.68561872909699,9,9,0,1.0
1532,253,5,305.6,154,1.6428571428571428,5.051383399209486,7,5,0,1.0
1116,183,5,222.4,133,1.3759398496240602,5.103825136612022,3,6,0,1.0
1396,240,4,348.25,144,1.6666666666666667,4.820833333333334,5,13,0,0.5
1237,222,6,205.33333333333334,144,1.5416666666666667,4.563063063063063,11,27,0,0.5
1562,254,4,389.75,165,1.5393939393939393,5.149606299212598,8,8,0,1.0
1750,274,5,349.2,189,1.4497354497354498,5.383211678832117,21,9,0,1.0
1881,301,5,375.4,194,1.5515463917525774,5.249169435215947,6,3,0,1.5
1772,278,5,353.6,175,1.5885714285714285,5.377697841726619,2,1,0,1.0
1484,238,4,370.25,154,1.5454545454545454,5.239495798319328,7,7,0,1.0
1753,281,5,349.8,178,1.5786516853932584,5.238434163701068,2,9,0,0.5
1232,197,5,245.6,142,1.3873239436619718,5.258883248730965,2,2,0,1.0
1772,276,4,442.25,197,1.401015228426396,5.420289855072464,7,5,0,1.0
1127,177,4,281.0,119,1.4873949579831933,5.372881355932203,7,3,0,1.0
1171,177,4,292.0,139,1.2733812949640289,5.621468926553672,2,3,0,0.5
1465,231,4,365.5,160,1.44375,5.346320346320346,3,3,0,2.0
1797,281,5,358.6,175,1.6057142857142856,5.395017793594306,4,4,0,1.0
1460,225,4,364.25,161,1.3975155279503106,5.493333333333333,11,4,0,1.5
1470,229,4,366.75,160,1.43125,5.414847161572053,2,5,0,1.5
1354,221,3,450.6666666666667,156,1.4166666666666667,5.126696832579186,6,11,0,1.0
1432,239,3,476.6666666666667,164,1.4573170731707317,4.99163179916318,8,6,0,1.0
1128,190,2,563.5,122,1.5573770491803278,4.942105263157894,3,5,0,0.5
1041,174,5,207.4,122,1.4262295081967213,4.988505747126437,5,7,0,0.5
1239,221,4,309.0,139,1.589928057553957,4.610859728506787,10,12,0,0.5
1761,280,4,439.5,184,1.5217391304347827,5.2821428571428575,5,1,0,1.0
1195,184,3,397.6666666666667,138,1.3333333333333333,5.5,5,5,0,1.0
1780,285,5,355.2,196,1.4540816326530612,5.249122807017544,6,5,0,1.5
1430,237,5,285.2,159,1.490566037735849,5.037974683544304,3,3,0,0.5
1603,265,6,266.3333333333333,169,1.5680473372781065,5.041509433962264,4,5,0,0.5
941,162,4,234.5,115,1.4086956521739131,4.814814814814815,4,8,0,0.5
2059,319,4,514.0,200,1.595,5.454545454545454,12,6,0,1.0
1994,353,5,398.0,206,1.7135922330097086,4.645892351274788,6,8,0,1.5
1671,264,4,417.0,165,1.6,5.329545454545454,16,21,0,0.5
1190,182,4,296.75,134,1.3582089552238805,5.543956043956044,7,2,0,1.0
1056,170,5,210.4,117,1.452991452991453,5.2176470588235295,9,8,0,0.5
1700,284,4,424.25,195,1.4564102564102563,4.985915492957746,7,9,0,1.5
1307,224,5,260.6,155,1.4451612903225806,4.830357142857143,8,11,0,0.5
1020,183,2,509.5,122,1.5,4.573770491803279,5,7,0,0.0
2086,342,4,520.75,214,1.5981308411214954,5.093567251461988,11,13,0,1.0
1755,285,5,350.2,195,1.4615384615384615,5.15438596491228,13,11,0,1.5
1395,249,15,92.06666666666666,165,1.509090909090909,4.606425702811245,8,9,0,1.0
2476,413,5,494.4,251,1.6454183266932272,4.99273607748184,8,5,0,1.0
2210,359,4,551.75,237,1.5147679324894514,5.1504178272980505,7,15,0,1.5
831,149,3,276.3333333333333,110,1.3545454545454545,4.577181208053691,1,6,0,0.0
484,85,1,484.0,73,1.1643835616438356,4.705882352941177,3,5,0,0.0
1484,249,4,370.25,154,1.6168831168831168,4.963855421686747,2,1,0,1.5
291,52,3,96.33333333333333,40,1.3,4.615384615384615,3,7,0,0.0
1388,246,4,346.25,148,1.662162162162162,4.642276422764228,12,11,0,0.5
1394,226,3,464.0,156,1.4487179487179487,5.168141592920354,10,13,0,1.0
965,168,4,240.5,121,1.3884297520661157,4.732142857142857,2,8,0,1.0
1074,177,4,267.75,130,1.3615384615384616,5.073446327683616,1,9,0,0.5
2001,325,4,499.5,216,1.5046296296296295,5.150769230769231,2,5,0,0.5
1376,218,4,343.25,152,1.4342105263157894,5.293577981651376,11,12,0,0.5
1248,205,4,311.25,147,1.3945578231292517,5.092682926829268,7,6,0,2.0
1267,210,5,252.6,156,1.3461538461538463,5.038095238095238,9,13,0,1.5
1454,227,4,362.75,149,1.523489932885906,5.405286343612334,6,8,0,1.0
1946,323,5,388.4,208,1.5528846153846154,5.024767801857585,4,5,0,1.0
2201,353,4,549.5,226,1.5619469026548674,5.237960339943343,11,4,0,1.0
2426,387,4,605.75,217,1.7834101382488479,5.268733850129199,3,1,0,1.0
1759,301,5,351.0,162,1.8580246913580247,4.843853820598007,1,4,0,1.0
1399,228,4,349.0,142,1.6056338028169015,5.140350877192983,1,2,0,1.5
1305,198,5,260.2,145,1.3655172413793104,5.590909090909091,7,1,0,0.5
1175,190,4,293.0,134,1.4179104477611941,5.189473684210526,2,4,0,0.5
1562,248,4,389.75,163,1.521472392638037,5.30241935483871,1,4,0,1.5
1541,237,5,307.4,154,1.5389610389610389,5.506329113924051,2,4,0,2.0
1355,236,4,338.0,151,1.5629139072847682,4.745762711864407,1,9,0,1.0
1666,278,7,237.14285714285714,165,1.6848484848484848,4.982014388489208,5,17,0,0.5
1294,217,3,430.6666666666667,149,1.4563758389261745,4.9631336405529956,1,5,0,1.0
2276,359,5,454.4,231,1.5541125541125542,5.337047353760446,1,5,0,1.5
838,132,3,278.6666666666667,96,1.375,5.348484848484849,0,4,0,0.0
946,149,4,235.75,113,1.3185840707964602,5.342281879194631,6,7,0,0.0
2039,346,5,407.0,201,1.7213930348258706,4.893063583815029,11,4,0,1.0
1567,268,6,260.3333333333333,171,1.567251461988304,4.847014925373134,5,5,0,1.0
1519,241,4,379.0,165,1.4606060606060607,5.3070539419087135,3,6,0,2.0
3027,493,4,756.0,288,1.7118055555555556,5.139959432048681,11,11,0,1.0
2225,367,4,555.5,239,1.5355648535564854,5.0653950953678475,2,3,0,1.5
2182,327,5,435.6,212,1.5424528301886793,5.672782874617737,2,5,0,1.5
964,164,4,240.25,118,1.3898305084745763,4.884146341463414,3,2,0,1.0
1401,237,4,349.5,156,1.5192307692307692,4.9113924050632916,5,7,0,0.5
1750,277,4,436.75,182,1.521978021978022,5.317689530685921,7,2,0,1.0
2002,334,3,666.6666666666666,200,1.67,4.997005988023952,4,9,0,1.0
1536,255,4,383.25,179,1.4245810055865922,5.023529411764706,7,5,0,1.5
1537,256,4,383.5,172,1.4883720930232558,5.0078125,6,3,0,1.5
1994,310,4,497.75,200,1.55,5.435483870967742,7,5,0,0.5
1091,176,4,272.0,129,1.3643410852713178,5.193181818181818,8,7,0,0.5
2265,352,4,565.5,217,1.6221198156682028,5.4375,4,6,0,1.0
1604,272,3,534.0,172,1.5813953488372092,4.886029411764706,0,7,0,2.0
2518,442,7,358.85714285714283,250,1.768,4.6877828054298645,3,11,0,1.0
1404,239,4,350.25,162,1.4753086419753085,4.857740585774058,6,5,0,1.0
1837,302,4,458.5,214,1.411214953271028,5.082781456953643,9,4,0,1.5
1196,201,1,1196.0,135,1.488888888888889,4.9502487562189055,5,4,0,0.5
1776,287,6,295.1666666666667,203,1.4137931034482758,5.188153310104529,9,3,0,1.0
949,156,4,236.5,110,1.4181818181818182,5.083333333333333,6,7,0,1.0
1670,277,3,556.0,185,1.4972972972972973,5.028880866425993,5,9,0,1.0
901,138,5,179.4,107,1.2897196261682242,5.536231884057971,0,3,0,1.0
1448,249,4,361.25,159,1.5660377358490567,4.819277108433735,6,8,0,0.5
2541,442,4,634.5,258,1.7131782945736433,4.748868778280543,6,5,0,1.5
1319,209,4,329.0,154,1.3571428571428572,5.30622009569378,4,4,0,1.0
1241,199,4,309.5,130,1.5307692307692307,5.231155778894473,3,7,0,1.0
1443,242,2,721.0,144,1.6805555555555556,4.962809917355372,4,6,0,1.0
1527,255,4,381.0,160,1.59375,4.988235294117647,5,3,0,1.0
1270,213,4,316.75,151,1.4105960264900663,4.967136150234742,6,7,0,1.0
1318,219,4,328.75,139,1.5755395683453237,5.013698630136986,2,5,0,0.5
910,162,4,226.75,107,1.514018691588785,4.617283950617284,10,28,0,0.5
1245,201,4,310.5,150,1.34,5.17910447761194,6,11,0,0.5
1480,229,4,369.25,150,1.5266666666666666,5.467248908296943,3,3,0,1.0
1397,230,5,278.6,145,1.5862068965517242,5.073913043478261,2,5,0,1.0
1201,201,4,299.5,109,1.8440366972477065,4.975124378109452,6,11,0,0.5
1451,252,5,289.4,166,1.5180722891566265,4.757936507936508,3,5,0,0.5
908,146,3,302.0,99,1.4747474747474747,5.212328767123288,4,4,0,1.0
1779,301,5,355.0,185,1.627027027027027,4.910299003322259,7,4,0,0.5
1524,245,4,380.25,157,1.5605095541401275,5.220408163265306,3,1,0,1.0
1376,219,5,274.4,147,1.489795918367347,5.287671232876712,3,2,0,1.0
1463,238,4,365.0,148,1.6081081081081081,5.151260504201681,3,5,0,1.0
1137,189,3,378.3333333333333,140,1.35,5.015873015873016,5,4,0,1.0
1639,256,5,327.0,183,1.3989071038251366,5.40234375,2,5,0,0.5
1764,301,5,352.0,201,1.4975124378109452,4.857142857142857,2,12,0,1.0
1189,198,4,296.5,143,1.3846153846153846,5.01010101010101,1,4,0,1.0
1922,307,5,383.6,193,1.5906735751295338,5.257328990228013,4,5,0,1.0
1595,268,5,318.2,171,1.567251461988304,4.955223880597015,9,3,0,1.5
1239,200,4,309.0,143,1.3986013986013985,5.19,3,6,0,0.5
2115,351,5,422.2,230,1.5260869565217392,5.0256410256410255,11,4,0,0.5
1377,219,4,343.5,145,1.5103448275862068,5.287671232876712,3,7,0,1.0
1498,234,4,373.75,164,1.4268292682926829,5.401709401709402,9,2,0,1.0
831,149,3,276.3333333333333,110,1.3545454545454545,4.570469798657718,8,4,0,1.0
1808,318,5,360.8,211,1.5071090047393365,4.682389937106918,19,9,0,1.0
780,123,4,194.25,89,1.3820224719101124,5.349593495934959,3,2,0,1.0
1352,221,4,337.25,154,1.4350649350649352,5.117647058823529,6,3,0,1.5
1406,225,4,350.75,151,1.490066225165563,5.24,3,2,0,1.0
2698,470,4,673.75,259,1.8146718146718146,4.742553191489361,17,5,0,1.0
974,165,3,324.0,116,1.4224137931034482,4.890909090909091,6,7,0,0.5
1613,268,5,321.8,195,1.3743589743589744,5.018656716417911,14,9,0,1.0
1064,168,4,265.25,125,1.344,5.339285714285714,3,3,0,1.0
906,159,3,301.3333333333333,114,1.394736842105263,4.69811320754717,5,6,0,0.5
1464,250,3,487.3333333333333,160,1.5625,4.86,14,5,0,1.5
1801,337,5,359.4,190,1.7736842105263158,4.344213649851632,1,3,0,1.0
1663,265,4,415.0,170,1.5588235294117647,5.279245283018868,7,2,0,1.5
1219,203,5,243.0,147,1.380952380952381,5.009852216748769,7,4,0,1.5
2460,409,4,614.25,248,1.6491935483870968,5.007334963325183,5,11,0,1.5
1470,257,4,366.75,159,1.6163522012578617,4.723735408560311,2,1,0,2.0
1142,192,5,227.6,131,1.465648854961832,4.942708333333333,5,2,0,1.0
1150,181,5,229.2,129,1.4031007751937985,5.359116022099448,2,3,0,2.0
2089,361,4,521.5,193,1.8704663212435233,4.78393351800554,2,10,0,1.0
1932,333,4,482.25,194,1.7164948453608246,4.801801801801802,4,5,0,1.5
1519,264,5,303.0,166,1.5903614457831325,4.746212121212121,7,2,0,1.5
1024,162,4,255.25,132,1.2272727272727273,5.320987654320987,4,3,0,1.5
1573,266,4,392.5,172,1.5465116279069768,4.917293233082707,3,2,0,1.5
1554,264,5,310.0,164,1.6097560975609757,4.886363636363637,7,4,0,1.5
1332,231,4,332.25,146,1.582191780821918,4.761904761904762,0,2,0,0.5
1776,304,4,443.25,195,1.558974358974359,4.838815789473684,2,1,0,1.0
1233,229,6,204.66666666666666,129,1.7751937984496124,4.379912663755459,1,5,0,0.5
1082,201,4,269.75,122,1.6475409836065573,4.388059701492537,4,3,0,2.0
1612,282,3,536.6666666666666,184,1.5326086956521738,4.719858156028369,3,2,0,2.0
1377,232,1,1377.0,141,1.6453900709219857,4.926724137931035,2,2,0,1.0
1928,320,4,481.25,190,1.6842105263157894,5.025,6,7,0,1.0
1210,212,4,301.75,141,1.50354609929078,4.712264150943396,4,4,0,1.0
2074,327,4,517.75,199,1.64321608040201,5.345565749235474,9,3,0,1.5
1535,256,6,255.0,168,1.5238095238095237,4.99609375,3,8,0,1.5
2198,384,5,438.8,226,1.6991150442477876,4.723958333333333,13,12,0,1.0
1714,270,4,427.75,171,1.5789473684210527,5.351851851851852,4,3,0,1.0
1664,265,4,415.25,170,1.5588235294117647,5.283018867924528,1,3,0,2.0
2280,379,4,569.25,232,1.6336206896551724,5.013192612137203,6,10,0,0.5
1424,230,5,284.0,149,1.5436241610738255,5.195652173913044,2,2,0,1.0
1659,282,4,414.0,149,1.8926174496644295,4.875886524822695,3,12,0,1.0
1377,228,3,458.3333333333333,159,1.4339622641509433,5.030701754385965,5,5,0,1.5
1369,214,4,341.5,149,1.436241610738255,5.392523364485982,2,4,0,1.5
1198,195,4,298.75,135,1.4444444444444444,5.133333333333334,15,6,0,1.0
2131,353,5,425.4,212,1.6650943396226414,5.028328611898017,6,6,0,1.0
1147,174,5,228.6,121,1.43801652892562,5.597701149425287,0,2,0,1.5
1412,239,4,352.25,174,1.3735632183908046,4.895397489539749,3,17,0,0.5
1734,253,4,432.75,179,1.4134078212290502,5.849802371541502,4,2,0,1.5
1254,192,4,312.75,148,1.2972972972972974,5.520833333333333,4,3,0,1.5
1274,217,5,254.0,148,1.4662162162162162,4.875576036866359,1,1,0,2.0
778,133,6,128.83333333333334,101,1.316831683168317,4.857142857142857,0,3,0,0.5
1936,321,5,386.4,220,1.459090909090909,5.012461059190031,10,13,0,1.0
1878,309,5,374.8,191,1.617801047120419,5.0711974110032365,5,4,0,1.0
1937,319,5,386.6,217,1.4700460829493087,5.068965517241379,3,4,0,1.5
2747,443,4,686.0,284,1.5598591549295775,5.198645598194131,17,9,0,1.0
1260,191,4,314.25,140,1.3642857142857143,5.596858638743456,1,4,0,1.5
1420,242,6,235.83333333333334,158,1.5316455696202531,4.859504132231405,3,6,0,1.0
1394,223,4,347.75,143,1.5594405594405594,5.251121076233184,0,3,0,1.5
1321,218,5,263.4,149,1.4630872483221478,5.059633027522936,5,0,0,1.0
594,96,5,118.0,78,1.2307692307692308,5.197916666666667,3,6,0,1.0
916,144,4,228.25,102,1.411764705882353,5.368055555555555,1,0,0,1.5
1621,273,4,404.5,174,1.5689655172413792,4.91941391941392,4,7,0,1.5
1473,261,4,367.5,152,1.7171052631578947,4.64367816091954,4,6,0,1.0
1079,176,4,269.0,125,1.408,5.125,6,6,0,1.0
1193,197,4,297.5,133,1.481203007518797,5.055837563451776,1,4,0,1.5
1768,270,4,441.25,180,1.5,5.551851851851852,6,3,0,2.0
1608,267,5,320.8,167,1.598802395209581,5.01498127340824,5,8,0,1.5
1820,302,4,454.25,204,1.4803921568627452,5.0198675496688745,1,7,0,1.0
2219,357,4,554.0,244,1.4631147540983607,5.207282913165266,7,4,0,1.0
1790,294,4,446.75,190,1.5473684210526315,5.085034013605442,1,4,0,1.5
1793,288,4,447.5,198,1.4545454545454546,5.222222222222222,3,4,0,2.0
2305,392,5,460.2,232,1.6896551724137931,4.857142857142857,16,27,0,1.5
2161,350,5,431.4,224,1.5625,5.168571428571428,6,5,0,1.5
1693,307,4,422.5,191,1.6073298429319371,4.501628664495114,3,6,0,1.5
1248,211,4,311.25,141,1.49645390070922,4.909952606635071,2,5,0,1.5
1298,230,3,432.0,154,1.4935064935064934,4.626086956521739,2,10,0,1.0
1807,312,4,451.0,197,1.583756345177665,4.788461538461538,2,4,0,1.5
2011,314,4,502.0,208,1.5096153846153846,5.3949044585987265,3,5,0,1.5
1859,299,5,371.0,192,1.5572916666666667,5.214046822742475,4,3,0,2.0
1319,231,4,329.0,149,1.5503355704697988,4.696969696969697,2,5,0,2.0
1640,292,4,409.25,192,1.5208333333333333,4.6061643835616435,10,7,0,1.0
1127,183,6,187.0,128,1.4296875,5.1530054644808745,7,5,0,1.5
1427,248,3,475.0,166,1.4939759036144578,4.729838709677419,5,5,0,1.0
1454,229,4,362.75,165,1.387878787878788,5.349344978165939,3,3,0,2.0
2152,388,3,716.6666666666666,228,1.7017543859649122,4.543814432989691,7,6,0,1.5
1115,187,4,278.0,140,1.3357142857142856,4.957219251336898,5,5,0,1.5
1381,232,4,344.5,152,1.5263157894736843,4.952586206896552,6,2,0,2.0
1262,211,4,314.75,140,1.5071428571428571,4.976303317535545,2,1,0,1.5
2360,377,4,589.25,231,1.632034632034632,5.254641909814324,7,3,0,1.5
1658,297,4,413.75,172,1.7267441860465116,4.562289562289562,5,11,0,1.0
1180,201,4,294.25,149,1.348993288590604,4.870646766169155,3,6,0,1.5
1398,229,5,278.8,155,1.4774193548387098,5.104803493449782,1,2,0,2.0
2250,376,5,449.2,233,1.613733905579399,4.98404255319149,5,6,0,1.5
949,156,4,236.5,117,1.3333333333333333,5.076923076923077,1,4,0,1.0
1237,197,3,411.6666666666667,136,1.4485294117647058,5.274111675126903,8,13,0,0.5
1616,257,4,403.25,178,1.4438202247191012,5.276264591439689,4,6,0,1.5
1659,267,4,414.0,179,1.4916201117318435,5.213483146067416,4,0,0,1.5
1379,220,5,275.0,154,1.4285714285714286,5.2681818181818185,4,5,0,1.5
1058,193,3,352.0,128,1.5078125,4.481865284974093,0,2,0,1.5
1368,223,5,272.8,161,1.3850931677018634,5.134529147982063,4,5,0,1.0
1439,229,4,359.0,163,1.4049079754601228,5.283842794759825,3,6,0,1.0
1812,279,4,452.25,197,1.416243654822335,5.49820788530466,3,1,0,1.5
1770,285,4,441.75,178,1.601123595505618,5.2140350877192985,1,5,0,1.5
1254,210,4,312.75,140,1.5,4.966666666666667,2,7,0,1.0
1620,256,4,404.25,181,1.4143646408839778,5.328125,2,4,0,2.0
1371,216,4,342.0,147,1.469387755102041,5.347222222222222,7,9,0,1.0
1259,197,4,314.0,139,1.4172661870503598,5.385786802030457,2,3,0,1.5
2088,328,5,416.8,225,1.4577777777777778,5.353658536585366,5,6,0,1.0
1721,312,6,286.0,163,1.9141104294478528,4.509615384615385,2,18,0,0.5
1314,210,4,327.75,155,1.3548387096774193,5.252380952380952,10,2,0,1.0
1059,180,4,264.0,123,1.4634146341463414,4.866666666666666,6,4,0,1.5
864,150,1,864.0,96,1.5625,4.753333333333333,4,6,0,1.5
1487,267,3,495.0,164,1.6280487804878048,4.561797752808989,1,10,0,0.5
1449,252,6,240.66666666666666,148,1.7027027027027026,4.742063492063492,6,13,0,1.5
1949,348,1,1949.0,212,1.6415094339622642,4.591954022988506,4,13,0,0.5
1451,255,4,362.0,162,1.5740740740740742,4.682352941176471,6,7,0,1.0
1487,252,4,371.0,164,1.5365853658536586,4.892857142857143,1,5,0,0.0
1542,274,7,219.42857142857142,177,1.5480225988700564,4.62043795620438,0,6,0,1.0
1353,213,4,337.5,155,1.3741935483870968,5.356807511737089,4,2,0,1.5
1314,225,5,262.0,144,1.5625,4.835555555555556,6,6,0,1.5
1650,282,5,329.2,176,1.6022727272727273,4.847517730496454,3,2,0,2.0
1461,239,3,486.3333333333333,165,1.4484848484848485,5.117154811715481,6,2,0,2.0
2021,321,3,673.0,220,1.459090909090909,5.292834890965732,8,1,0,1.5
